,link,category,title,information,İşlemci Tipi,Ram (Sistem Belleği),Ekran Kartı Tipi,SSD Kapasitesi,Ekran Kartı Hafızası,İşlemci Modeli,İşlemci Nesli,Kapasite,İşletim Sistemi,_id
10,https://www.trendyol.com//hometech/alfa-800c-n3350-4gb-64gb-windows-10-14-1-p-46781302,Laptop,"Hometech Alfa 800c N3350 4gb 64gb Windows 10 14.1"" ALFA 800C ",15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün CLEVERTECH tarafından gönderilecektir.Sıfır kutulu 24 ay hometech türkiye garantiliBu üründen yalnızca 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.,Intel Celeron,4 GB,Dahili,Yok,Paylaşımlı,N3350,3. Nesil,64 GB,Windows,5fa5627207a5d2c471980819
11,https://www.trendyol.com//asus/d509dj-br224t-amd-ryzen-5-3500u-8gb-ddr4-256gb-ssd-mx230-2gb-gddr4-ips-15-6-w10-p-57289860,Laptop,"ASUS D509dj-br224t Amd Ryzen 5-3500u 8gb Ddr4 256gb Ssd Mx230 2gb Gddr4 Ips 15,6"" W10 PRA-2386627-0280 ",15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün HIZLIALTEKNOLOJI tarafından gönderilecektir.Bu üründen yalnızca 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 5 adetten fazla stok sunulmuştur.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.,AMD Ryzen 5,8 GB,Harici,1 TB,2 GB,3500U,Ryzen,Yok,Windows,5fa5627307a5d2c47198081a
12,https://www.trendyol.com//hp/250-g7-197p6ea-uma-i3-1005g1-15-6-4gb-1tb-freedos-p-48357483,Laptop,HP 250 G7 197p6ea Uma I3 1005g1 15.6 4gb 1tb Freedos 197P6Ea ,15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün Voltronx tarafından gönderilecektir.Bu üründen yalnızca 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.,Intel Core i3,4 GB,Dahili,Yok,Paylaşımlı,1005G1,10. Nesil,1 TB,Free Dos,5fa5627407a5d2c47198081b
13,https://www.trendyol.com//lenovo/v15-ada-amd-a3150u-8-gb-ram-1-tb-hdd-82c7001ntx-p-43681250,Laptop,LENOVO V15-ada Amd A3150u 8 Gb Ram 1 Tb Hdd 82c7001ntx 82C7001NTX ,15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün Nethouse tarafından gönderilecektir.Bu üründen yalnızca 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 5 adetten fazla stok sunulmuştur.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.,AMD Athlon,8 GB,Dahili,Yok,Paylaşımlı,3150U,Ryzen,1 TB,Free Dos,5fa5627607a5d2c47198081c
14,https://www.trendyol.com//hp/15-db1051n-amd-ryzen-5-3500u-2-6-ghz-8-gb-512-ssd-15-6-freedos-tasinabilir-bilgisayar-7dq47ea-p-34440899,Laptop,"HP 15-DB1051N AMD Ryzen 5 3500U 2.6 GHZ 8 GB 512 SSD 15.6"" Freedos Taşınabilir Bilgisayar 7DQ47EA ",15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün Teknorya tarafından gönderilecektir.Bu üründen yalnızca 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 10 adetten fazla stok sunulmuştur.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.,AMD Ryzen 5,8 GB,Dahili,512 GB,Paylaşımlı,3500U,Ryzen,Yok,Free Dos,5fa5627707a5d2c47198081d
15,https://www.trendyol.com//huawei/matebook-d-14-amd-ryzen-5-3500u-8gb-512gb-ssd-windows-10-home-14-fhd-tasinabilir-bilgisayar-p-40264887,Laptop,"Huawei Matebook D 14 AMD Ryzen 5 3500U 8GB 512GB SSD Windows 10 Home 14"" FHD Taşınabilir Bilgisayar HWMATEBOOKD14 ","15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün Nasa İletişim tarafından gönderilecektir.HUAWEI TÜRKİYE GARANTİLİ0/100 Ethernet BelirtilmemişBellek Hızı 2400 MHzBluetooth Özelliği VarCihaz Ağırlığı 2 kg ve AltıDokunmatik Ekran YokEkran Boyutu 14 inçEkran Kartı Bellek Tipi GDDR4Ekran Kartı Hafızası PaylaşımlıEkran Kartı İşlemcisi AMD RadeonEkran Kartı Tipi Dahili Ekran KartıEkran Kartı AMD Radeon Vega 8Ekran Özelliği Full HDEkran Panel Tipi IPSEMMC Kapasitesi YokHarddisk Kapasitesi 512 GBHDMI Varİşlemci Cache 6 MB Cacheİşlemci Hızı 2,1 GHzİşlemci Nesli Ryzenİşlemci Tipi AMD Ryzen 5İşlemci 3500Uİşletim Sistemi Windows 10 HomeKart Okuyucu YokKlavye Q TürkçeKullanım Amacı Ev Kullanıcıları - Öğrenci, Ofis ve İşMax Ekran Çözünürlüğü 1920 x 1080Optik Sürücü YokPaket İçeriği NotebookParmak İzi Okuyucu VarPil 4 HücreliRam (Sistem Belleği) 8 GBRam Tipi DDR4Renk GriSSD Kapasitesi 512 GBŞarjlı Kullanım Süresi 6 Saat ve ÜstüUsb 2.0 1USB 3.0 1USB 3.1 YokÜrün Modeli NotebookWebcam VarDiğerGaranti Süresi (Ay) 24Bu üründen yalnızca 1 adet sipariş verilebilir. 1 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.",AMD Ryzen 5,8 GB,Dahili,512 GB,Paylaşımlı,3500U,Ryzen,512 GB,Windows,5fa5627807a5d2c47198081e
16,https://www.trendyol.com//lenovo/ideapad3-81w100f7tx-amd-3020e-4gb-128ssd-w10-15-6-pc-dizustu-bilgisayar-p-48607490,Laptop,LENOVO Ideapad3 81w100f7tx Amd 3020e 4gb 128ssd W10 15.6'' Pc Dizüstü Bilgisayar 81W100F7TX ,"15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün MARTEK ELEK.ELK.DYN.TKT.MLZ.TİC.LTD.ŞTİ tarafından gönderilecektir.- windows 10'lu modern dizüstü bilgisayar - amd 3020e işlemci - 4 gb ram - 128 gb ssd - 15.6"" hd ekran - 19.9 mm incelik - 1,85 kg hafiflik - dolby audio ses sistemi - windows 10 home 64 işletim sistemi - 2 yıl garantiBu üründen yalnızca 1 adet sipariş verilebilir. 1 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.",AMD,4 GB,Dahili,128 GB,Paylaşımlı,3200U,3. Nesil,128 GB,Windows,5fa5627a07a5d2c47198081f
17,https://www.trendyol.com//dell/inspiron-5401-s35g1f82n-i5-1035g1-8gb-256gb-ssd-2gb-mx330-14-linux-dizustu-bilgisayar-p-43798518,Laptop,Dell Inspiron 5401 S35G1F82N i5-1035G1 8GB 256GB SSD 2GB MX330 14 Linux Dizüstü Bilgisayar NTBDEL5401S35G1F ,15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün Tekramarket tarafından gönderilecektir.Maksimum çözünürlük :1920*1080 ekran boyutu :14 ethernet :Yok portlar :1 x kulaklık çıkışı portlar :1 x hdmı portlar :1x usb type-C portlar :2 x usb 3.1 sistem belleği :8 gb bellek(ram) yuva sayısı :2 adet kullanılan bellek(ram) :1 adet video chipset :Nvidia maksimum bellek :32 gb wireless :802.11b/g/n/ac bluetooth :Var garanti süresi :24 ay grafik işlemci hafızası :2 gb paylaşımsız disk aralığı :201 gb - 300 gb disk kapasitesi :256 gb işlemci aralığı :1 ghz - 1.5 ghz işlemci markası :Intel ekran kartı :Paylaşımsız işlemci hızı :1 ghz cpu cache bellek :6 mb işlemci tipi :Intel core i5 mobile işletim sistemi :Freedos desteklediği kartlar :1 x micro sd web kamerası :Var parmak okuyucu :Var disk tipi :SsdBu üründen yalnızca 1 adet sipariş verilebilir. 1 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.,Intel Core i5,8 GB,Harici,256 GB,2 GB,1035G1,10. Nesil,Yok,Linux,5fa5627b07a5d2c471980820
18,https://www.trendyol.com//lenovo/v15-ada-amd-3020e-8gb-1tb-freedos-15-6-fhd-tasinabilir-bilgisayar-82c7008gtx1-p-56872984,Laptop,"LENOVO V15-ada Amd 3020e 8gb 1tb Freedos 15.6"" Fhd Taşınabilir Bilgisayar 82c7008gtx1 82C7008GTX1 ","15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün BT Teknoloji tarafından gönderilecektir.Lenovo V15-ADA AMD 3020E 8GB 1TB FREEDOS 15.6"" FHD Taşınabilir Bilgisayar 82C7008GTX1Bu üründen yalnızca 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 100 adetten fazla stok sunulmuştur.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.",AMD,8 GB,Dahili,1 TB,Paylaşımlı,3250U,3. Nesil,1 TB,Free Dos,5fa5627c07a5d2c471980821
19,https://www.trendyol.com//apple/macbook-air-intel-core-i5-8gb-512gb-ssd-macos-13-3-tasinabilir-bilgisayar-mvh52tu-a-altin-p-40636772,Laptop,"Apple MacBook Air Intel Core i5 8GB 512GB SSD macOS 13.3"" Taşınabilir Bilgisayar MVH52TU/A Altın T06094 ","15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün NÖTRON ELEKTRONİK tarafından gönderilecektir.Bellek Hızı 3733 MHzBluetooth Özelliği VarCihaz Ağırlığı 2 kg ve AltıDokunmatik Ekran YokEkran Boyutu 13,3 inçEkran Kartı Bellek Tipi OnboardEkran Kartı Hafızası PaylaşımlıEkran Kartı Tipi Dahili Ekran KartıEkran Kartı Intel Irıs GraphicsEkran Panel Tipi IPSEMMC Kapasitesi YokHarddisk Kapasitesi YokHDMI Yokİşlemci Cache 6 MB L3 Cacheİşlemci Hızı 1,1 GHzİşlemci Nesli Yokİşlemci Tipi Intel Core i5İşlemci Belirtilmemişİşletim Sistemi macOSKart Okuyucu YokKlavye Q TürkçeMax Ekran Çözünürlüğü 2560 x 1600Optik Sürücü YokParmak İzi Okuyucu VarRam (Sistem Belleği) 8 GBRam Tipi DDR4Renk AltınSSD Kapasitesi 512 GBÜrün Modeli NotebookWebcam VarDiğerGaranti Süresi (Ay) 24Bu butikte indirim kuponları/kodları geçerli değildir.Bu üründen yalnızca 1 adet sipariş verilebilir. 1 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.",Intel Core i5,8 GB,Dahili,512 GB,Paylaşımlı,10210U,10. Nesil,512 GB,Mac Os,5fa5627e07a5d2c471980822
20,https://www.trendyol.com//apple/macbook-pro-intel-core-i7-9750h-16gb-512gb-ssd-radeon-pro-5300m-macos-16-silver-mvvl2tu-a-p-33291957,Laptop,"Apple MacBook Pro Intel Core i7 9750H 16GB 512GB SSD Radeon Pro 5300M macOS 16"" Silver MVVL2TU/A T05397 ","15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün PivotExpert tarafından gönderilecektir.Bellek Hızı 2666 MHzBluetooth ÖzelliğiVarCihaz Ağırlığı2 - 4 kgDokunmatik EkranYokEkran Boyutu16 inçEkran Kartı Bellek Tipi GDDR6Ekran Kartı Hafızası4 GBEkran Kartı TipiYüksek Seviye Harici Ekran KartıEkran Kartı AMD Radeon Pro 5300MEkran Panel TipiIPSEMMC KapasitesiYokHarddisk KapasitesiYokHDMIVarİşlemci Cache12 MB Cacheİşlemci Hızı2,6 GHzİşlemci Nesli9.Nesilİşlemci TipiIntel Core i7İşlemci9750Hİşletim SistemimacOSKart OkuyucuVarKlavyeQ TürkçeMax Ekran Çözünürlüğü 3072 x 1920Optik SürücüYokParmak İzi OkuyucuYokRam (Sistem Belleği)16 GBRam TipiDDR4RenkGümüşSSD Kapasitesi 512 GBÜrün ModeliNotebookWebcamVarGaranti Süresi (Ay)24Bu üründen yalnızca 1 adet sipariş verilebilir. 1 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.",Intel Core i7,16 GB,Yüksek Seviye Harici Ekran Kartı,512 GB,4 GB,9750H,9. Nesil,Yok,Mac Os,5fa5627f07a5d2c471980823
21,https://www.trendyol.com//hp/250-g7-1b7s0es-intel-i5-1035g1-8gb-256gb-ssd-2gb-15-6-fdos-p-46157820,Laptop,HP 250 G7 1b7s0es Intel I5-1035g1 8gb 256gb Ssd 2gb 15.6'' Fdos NOTHPPP5250311 ,"15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün teknofast tarafından gönderilecektir.HP 250 G7 1B7S0ES i5-1035G1 8GB 256GB SSD 2GB MX110 15.6 FreeDOS       Teknik Özellikler  İşlemci Intel Core i5  İşlemci Nesli 10.Nesil  İşlemci Modeli i5-1035G1 1.00GHz Turbo 3.60GHz 6MB  Çekirdek Sayısı Dört çekirdek işlemci  Sistem Belleği (Gb) 8 Gb  Bellek Türü DDR4 2666MHz  Bellek Düzeni 1 x 8GB  Max.Bellek 8GB  Toplam Bellek Slotu 1  Bellek Yükseltme Yok  Sabit Disk Yok  SSD Slotu M.2 PCIe NVMe  SSD 256 Gb  Ekran Kartı Paylaşımsız (2 Gb)  Grafik Serisi GeForce MX100  Grafik İşlemcisi GeForce MX110  Grafik Genişliği 64Bit  Grafik Yapısı GDDR5  Ekran Boyutu 15.0 - 15.6 inc  Dokunmatik Ekran Yok  Ekran Özelliği Full HD (1920x1080)  Göz Takibi Yok  Ekran Çözünürlük 1920 x 1080  Ekran Yenileme Hızı 60 Hz  Optik Okuyucu Dvd Yazıcı  İşletim Sistemi Free Dos  Webcam HD Kamera  Ses Dahili Hoparlör ve Mikrofon  Kart Okuyucu Var  Wi-Fi 802.11ac  Bluetooth Versiyon 4.2  Ethernet Yok  Hdmı Var  Usb Portu 2 x Usb 3.1  USB Type-C Yok  Video Portu Yok  Klavye Düzeni Numerik Q TR  Klavye Özelliği Hafif kavisli tuşlar  Touchpad Çoklu dokunmatik harekete duyarlı  Paket İçeriği Notebook, Şarj Aleti  Ağırlık 1 kg - 2 kg  Garanti Süresi HP Resmi Yetkili Servis 24 AyBu üründen yalnızca 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 5 adetten fazla stok sunulmuştur.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.",Intel Core i5,8 GB,Harici,256 GB,2 GB,1035G1,10. Nesil,Yok,Free Dos,5fa5628007a5d2c471980824
22,https://www.trendyol.com//asus/d509da-ej182-amd-ryzen-5-3500u-4gb-ddr4-256gb-ssd-15-6-fhd-freedos-p-51643452,Laptop,"ASUS D509DA-EJ182 AMD Ryzen 5 3500U 4GB DDR4 256GB SSD 15.6"" FHD Freedos ",15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün gamers_arena tarafından gönderilecektir.Bu üründen yalnızca 3 adet sipariş verilebilir. 3 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 10 adetten fazla stok sunulmuştur.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.,AMD Ryzen 5,4 GB,Dahili,256 GB,Paylaşımlı,3500U,Ryzen,Yok,Free Dos,5fa5628207a5d2c471980825
23,https://www.trendyol.com//hp/9cv12ea-15-da2018nt-i7-10510u-16gb-1tb-128ssd-4gbvga-15-6-dos-p-41637049,Laptop,"HP 9cv12ea 15-da2018nt I7-10510u 16gb 1tb+128ssd 4gbvga 15.6"" Dos 9CV12EA ",15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün Smallman tarafından gönderilecektir.Bu üründen yalnızca 1 adet sipariş verilebilir. 1 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.,Intel Core i7,16 GB,Harici,128 GB,Paylaşımsız,10510U,10. Nesil,1 TB,Free Dos,5fa5628307a5d2c471980826
24,https://www.trendyol.com//casper/nirvana-c350-4000-4c00e-14-intel-core-celeron-n4000-4gb-ram-120gb-ssd-w10-home-p-35664279,Laptop,Casper Nirvana C350.4000-4C00E 14'' Intel Core Celeron N4000 4GB RAM 120GB SSD W10 Home ,"15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün ASLAN TELEKOM tarafından gönderilecektir.Bellek Hızı 1866 MHzBluetooth Özelliği VarCihaz Ağırlığı 2 kg ve AltıDokunmatik Ekran YokEkran Boyutu 14 inçEkran Kartı Bellek Tipi OnboardEkran Kartı Hafızası PaylaşımlıEkran Kartı Tipi Dahili Ekran KartıEkran Kartı Intel UHD Graphics 600Ekran Panel Tipi TNEMMC Kapasitesi YokHarddisk Kapasitesi YokHDMI Varİşlemci Cache 4 MB Cacheİşlemci Hızı 1,10 GHzİşlemci Nesli 4.Nesilİşlemci Tipi Intel Celeronİşlemci N4000İşletim Sistemi Windows 10 Home ValueKart Okuyucu VarKlavye Q Klavye, Q TürkçeMax Ekran Çözünürlüğü 1366 x 768Optik Sürücü YokParmak İzi Okuyucu YokRam (Sistem Belleği) 4 GBRam Tipi DDR4Renk Gri, GümüşSSD Kapasitesi 120 GBÜrün Modeli NotebookWebcam VarBu üründen yalnızca 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.",Intel Celeron,4 GB,Dahili,120 GB,Paylaşımlı,N4000,4. Nesil,Yok,Windows,5fa5628607a5d2c471980827
25,https://www.trendyol.com//apple/macbook-air-intel-core-i5-5350u-8gb-128gb-ssd-macos-sierra-13-3-tasinabilir-bilgisayar-mqd32tu-a-p-2166330,Laptop,"Apple MacBook Air Intel Core i5 5350U 8GB 128GB SSD MacOS Sierra 13.3"" Taşınabilir Bilgisayar MQD32TU/A ","15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün KanyonTeknoloji tarafından gönderilecektir.10/100 Ethernet YokBellek Hızı 1600 MHzBluetooth Özelliği VarBoyutlar 325 x 227 x 17 mmCihaz Ağırlığı 2 kg ve AltıDokunmatik Ekran YokEkran Boyutu  13,3 inçEkran Kartı Bellek Tipi OnboardEkran Kartı Hafızası  PaylaşımlıEkran Kartı İşlemcisi Intel HD GraphicsEkran Kartı Tipi  Dahili Ekran KartıEkran Kartı  Intel HD GraphicsEkran Özelliği  HDEMMC Kapasitesi YokHarddisk Kapasitesi YokHDD Hızı  YokHDMI  Yokİşlemci Cache 3 MB Cacheİşlemci Hızı 1,8 GHzİşlemci Nesli 5.Nesilİşlemci Tipi Intel Core i5İşlemci 5350Uİşletim Sistemi  macOSKart Okuyucu VarKlavye  AydınlatmalıKullanım Amacı  Ev Kullanıcıları - Öğrenci, Ofis ve İşMax Ekran Çözünürlüğü 1600 x 900Optik Sürücü YokPaket İçeriği NotebookParmak İzi Okuyucu  YokRam (Sistem Belleği)  8 GBRam Tipi  DDR3Renk  GümüşSSD Kapasitesi  128 GBŞarjlı Kullanım Süresi 6 Saat ve ÜstüUSB 3.0 2USB 3.1 YokÜrün Modeli NotebookWebcam VarGaranti Süresi 24 AyBu üründen yalnızca 1 adet sipariş verilebilir. 1 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 5 adetten fazla stok sunulmuştur.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.",Intel Core i5,8 GB,Dahili,128 GB,,5350U,5. Nesil,,Mac Os,5fa5628707a5d2c471980828
26,https://www.trendyol.com//dell/latitude-5500-i5-8365u-8g-256g-ssd-wi-fi-15-6-windows-10-home-p-51495028,Laptop,Dell Latıtude 5500 I5-8365u 8g 256g Ssd Wi-fi 15.6 Windows 10 Home N017L550015EAEMEA_WW ,15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün OS Bilişim tarafından gönderilecektir.Distribütör garantili sıfır ürün.Bu üründen yalnızca 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 5 adetten fazla stok sunulmuştur.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.,Intel Core i5,8 GB,Dahili,256 GB,Paylaşımlı,8365U,8. Nesil,8 GB,Windows,5fa5628907a5d2c471980829
27,https://www.trendyol.com//hp/15-da2088nt-1s7y9ea-intel-core-i5-10210u-8gb-512-ssd-mx130-15-6-fhd-freedos-p-52199778,Laptop,"HP 15-DA2088NT 1S7Y9EA Intel Core I5 10210U 8GB 512 SSD MX130 15.6"" FHD Freedos ",15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün TrendShop tarafından gönderilecektir.Bu üründen yalnızca 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.,Intel Core i5,8 GB,Harici,512 GB,2 GB,10210U,10. Nesil,512 GB,Free Dos,5fa5628a07a5d2c47198082a
28,https://www.trendyol.com//huawei/matebook-d-15-amd-ryzen-5-3500u-8gb-256gb-ssd-windows-10-home-15-6-fhd-tasinabilir-bilgisayar-p-40264888,Laptop,"Huawei Matebook D 15 AMD Ryzen 5 3500U 8GB 256GB SSD Windows 10 Home 15.6"" FHD Taşınabilir Bilgisayar HWMATEBOOKD15 ","15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün KimSatar tarafından gönderilecektir.10/100 Ethernet VarBellek Hızı 2400 MHzBellek Yuvası YokBluetooth Özelliği VarCihaz Ağırlığı 2 kg ve AltıDokunmatik Ekran YokEkran Boyutu 15,6 inçEkran Kartı Bellek Tipi OnboardEkran Kartı Hafızası PaylaşımlıEkran Kartı İşlemcisi AMD RadeonEkran Kartı Tipi Dahili Ekran KartıEkran Kartı AMD Radeon Vega 8Ekran Özelliği Full HDEkran Panel Tipi IPSEMMC Kapasitesi YokGaranti Tipi Resmi Distribütör GarantiliHarddisk Kapasitesi YokHDD Hızı YokHDMI Varİşlemci Cache 3 MB L3 Cacheİşlemci Hızı 2,1 GHzİşlemci Nesli Ryzenİşlemci Tipi AMD Ryzen 5İşlemci 3500Uİşletim Sistemi Windows 10 HomeKart Okuyucu YokKlavye Q İngilizce, Q KlavyeKullanım Amacı Ev Kullanıcıları - Öğrenci, Ofis ve İşMax Ekran Çözünürlüğü 1920 x 1080Optik Sürücü YokPaket İçeriği NotebookParmak İzi Okuyucu VarPil 3 HücreliRam (Sistem Belleği) 8 GBRam Tipi DDR4Renk Gri, GriSSD Kapasitesi 256 GBŞarjlı Kullanım Süresi 6 Saat ve ÜstüUsb 2.0 2USB 3.0 1USB 3.1 YokÜrün Modeli NotebookWebcam VarDiğerGaranti Süresi (Ay) 24Bu üründen yalnızca 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.",AMD Ryzen 5,8 GB,Dahili,250 GB,Paylaşımlı,3500U,Ryzen,256 GB,Windows,5fa5628b07a5d2c47198082b
29,https://www.trendyol.com//hp/250-g7-1q3e7es-intel-core-i3-1005g1-4gb-256gb-ssd-dahili-15-6-windows-10-home-p-45281542,Laptop,"HP 250 G7 1Q3E7ES Intel Core i3 1005G1 4GB 256GB SSD Dahili 15.6"" Windows 10 Home ","15 gün içinde ücretsiz iade.Detaylı bilgi için tıklayınBu ürün Betaplus tarafından gönderilecektir.10/100 Ethernet varBellek Hızı 2666 MHzBellek Yuvası 1Bluetooth Özelliği VarBoyutlar 37, 6 x 24, 6 x 2, 25 cmCihaz Ağırlığı 2 - 4 kgDokunmatik Ekran YokEkran Boyutu 15,6 inçEkran Kartı Bellek Tipi OnboardEkran Kartı Hafızası PaylaşımlıEkran Kartı İşlemcisi Intel® UHD GraphicsEkran Kartı Tipi Dahili Ekran KartıEkran Kartı Intel® UHD GraphicsEkran Özelliği HD EkranPanel Tipi SVAEMMC Kapasitesi YokGaranti Tipi Resmi Distribütör GarantiliHarddisk Kapasitesi YokHDD Hızı YokHDMI Varİşlemci Cache 4 MBCache İşlemci Hızı 1,20 GHzİşlemci Nesli 8.Nesilİşlemci Tipi Intel Core i3İşlemci i3-1005G1İşletim Sistemi Windows 10 HomeKart Okuyucu VarKlavye Q Klavye, Q TürkçeKullanım Amacı Ofis ve İşMaksimum İşlemci Hızı 3,4 GHzMax Ekran Çözünürlüğü 1366 x 768Optik Sürücü YokPaket İçeriği NotebookParmak İzi Okuyucu YokPil 3 HücreliRam (Sistem Belleği) 4 GBRam Tipi DDR4Renk Siyah, SiyahSSD Kapasitesi 256 GBŞarjlı Kullanım Süresi 4 - 6 SaatUsb 2.0 1 USB3.0 Yok USB 3.1 2 AdetÜrün Modeli NotebookWebcam VarGaranti Süresi (Ay) 24Bu butikte indirim kuponları/kodları geçerli değildir.Bu üründen yalnızca 1 adet sipariş verilebilir. 1 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.Kampanya fiyatından satılmak üzere 100 adetten fazla stok sunulmuştur.İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.",Intel Core i3,4 GB,Dahili,256 GB,Paylaşımlı,1005G1,10. Nesil,Yok,Windows,5fa5628d07a5d2c47198082c
